GEOID,state,county,tract,NAME,total_people,percent_hispanic,percent_nonhisp,percent_white_nonhisp,percent_black_nonhisp,percent_aian_nonhisp,percent_asian_nonhisp,percent_nhpi_nonhisp,percent_other_nonhisp,percent_two_or_more_nonhisp,total_units_in_structure,boat_rv_van,mobile_home,50_plus_units,20_to_49_units,10_to_19_units,5_to_9_units,3_or_4_units,2_units,1_unit_attached_home,1_unit_detached_home,percent_kids_under18,percent_kids_under6,percent_kids_6to17,housing_units,median_gross_rent,median_owner_cost_no_mortgage,median_owner_cost_mortgage,median_owner_cost,percent_renter_occupied,percent_owner_occupied,black_female_under5,black_female_5to9,black_female_10to14,black_female_15to17,black_male_under5,black_male_5to9,black_male_10to14,black_male_15to17,white_male_under5,white_male_5to9,white_male_10to14,white_male_15to17,white_female_under5,white_female_5to9,white_female_10to14,white_female_15to17,native_male_under5,native_male_5to9,native_male_10to14,native_male_15to17,native_female_under5,native_female_5to9,native_female_10to14,native_female_15to17,asian_male_under5,asian_male_5to9,asian_male_10to14,asian_male_15to17,asian_female_under5,asian_female_5to9,asian_female_10to14,asian_female_15to17,hisp_male_under5,hisp_male_5to9,hisp_male_10to14,hisp_male_15to17,hisp_female_under5,hisp_female_5to9,hisp_female_10to14,hisp_female15to17,nhpi_male_under5,nhpi_male_5to9,nhpi_male_10to14,nhpi_male_15to17,nhpi_female_under5,nhpi_female_5to9,nhpi_female_10to14,nhpi_female_15to17,other_male_under5,other_male_5to9,other_male_10to14,other_male_15to17,other_female_under5,other_female_5to9,other_female_10to14,other_female_15to17
37119005855,37,119,005855,"Census Tract 58.55, Mecklenburg County, North Carolina",4771,0.061412701739677215,0.9385872982603228,0.7432404108153426,0.06770069167889331,0,0.10878222594843848,0,0,0.01886396981764829,1899,0,0,80,160,119,89,27,0,486,938,1.041795665634675,0.2546439628482972,0.7871517027863777,1899,1666,738,2278,1903,0.34459072696050375,0.6554092730394963,0,0,61,0,0,0,0,0,182,131,111,102,135,63,207,117,0,0,0,0,0,0,0,0,0,0,43,12,12,0,38,30,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119005856,37,119,005856,"Census Tract 58.56, Mecklenburg County, North Carolina",2447,0.02656313853698406,0.9734368614630159,0.4340008173273396,0.12014711892112791,0.049039640375970577,0.33551287290559867,0,0,0.03473641193297916,995,0,33,57,106,0,82,73,0,159,485,1,0.31666666666666665,0.6833333333333333,995,1750,509,2159,1641,0.3949748743718593,0.6050251256281407,0,63,0,16,0,0,0,0,0,60,21,0,39,0,114,40,0,0,0,0,0,0,0,40,89,78,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119005857,37,119,005857,"Census Tract 58.57, Mecklenburg County, North Carolina",2009,0.05624688899950224,0.9437531110004977,0.5749128919860628,0.1254355400696864,0,0.2150323544051767,0,0,0.028372324539571926,1081,0,0,218,77,86,157,45,0,265,233,1,0.2585034013605442,0.7414965986394558,1081,1454,658,1680,1456,0.14555555555555555,0.8544444444444445,0,0,0,0,0,0,0,0,0,17,0,11,0,31,44,11,0,0,0,0,0,0,0,0,43,21,4,6,5,30,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119005858,37,119,005858,"Census Tract 58.58, Mecklenburg County, North Carolina",4112,0.13278210116731518,0.8672178988326849,0.44382295719844356,0.1622081712062257,0,0.2441634241245136,0,0,0.017023346303501944,1628,0,0,117,140,0,111,43,0,646,571,1.011764705882353,0.27563025210084036,0.7361344537815127,1628,1752,562,1598,1475,0.5854956753160346,0.4145043246839654,17,0,72,0,31,95,65,0,34,69,140,72,25,0,59,19,0,0,0,0,0,0,0,0,40,137,63,13,20,5,101,89,89,60,0,23,61,0,1,21,0,0,0,0,0,0,0,0,89,0,0,0,60,0,0,0
37119005859,37,119,005859,"Census Tract 58.59, Mecklenburg County, North Carolina",2696,0.02373887240356083,0.9762611275964391,0.6524480712166172,0.06008902077151335,0,0.2392433234421365,0,0.00556379821958457,0.018916913946587538,1246,0,0,198,0,144,69,0,0,258,577,1,0.23011844331641285,0.7698815566835872,1246,1664,555,2294,2088,0.37691686844229216,0.6230831315577078,29,0,0,0,0,35,0,0,0,23,71,33,46,65,68,37,0,0,0,0,0,0,0,0,8,0,56,43,0,0,0,61,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119005860,37,119,005860,"Census Tract 58.60, Mecklenburg County, North Carolina",4524,0.08863837312113174,0.9113616268788682,0.6396993810786914,0.08244916003536693,0,0.15981432360742706,0,0,0.029398762157382848,1764,0,15,68,221,431,186,0,0,19,824,1,0.42203147353361947,0.5779685264663805,1764,1634,1086,2830,2472,0.544924154025671,0.45507584597432904,0,0,0,36,0,0,74,23,0,37,115,42,259,114,73,65,0,0,0,0,0,0,0,0,64,65,0,0,48,55,49,0,61,57,50,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119005861,37,119,005861,"Census Tract 58.61, Mecklenburg County, North Carolina",2945,0.08013582342954159,0.9198641765704584,0.8050933786078098,0.007470288624787776,0,0.10730050933786078,0,0,0,1368,0,0,0,58,45,135,13,0,291,826,1,0.5675182481751825,0.4324817518248175,1368,1711,594,1575,1323,0.27558479532163743,0.7244152046783626,0,0,0,0,0,0,0,0,98,54,0,0,225,69,31,9,0,0,0,0,0,0,0,0,20,0,59,45,0,22,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119005862,37,119,005862,"Census Tract 58.62, Mecklenburg County, North Carolina",3052,0.03669724770642202,0.963302752293578,0.8358453473132372,0.020969855832241154,0.0036041939711664484,0.06716906946264745,0,0.011140235910878113,0.0245740498034076,1137,0,42,0,0,11,0,0,0,118,966,1,0.18403908794788273,0.8159609120521173,1137,1944,506,1862,1714,0.15272727272727274,0.8472727272727273,0,0,0,0,0,0,0,0,14,17,103,117,113,17,89,60,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
37119005863,37,119,005863,"Census Tract 58.63, Mecklenburg County, North Carolina",3950,0.04556962025316456,0.9544303797468354,0.6326582278481012,0.1362025316455696,0,0.16050632911392404,0,0.0010126582278481013,0.024050632911392405,1286,0,0,137,0,36,0,0,0,108,1005,1.0122050447518307,0.25711960943856793,0.7550854353132628,1286,1832,473,1964,1822,0.2931570762052877,0.7068429237947123,92,17,119,0,0,0,84,0,52,96,65,42,104,101,107,69,0,0,0,0,0,0,0,0,0,23,22,12,26,17,10,31,16,20,31,0,0,0,24,10,0,0,0,0,0,0,0,0,16,9,14,0,0,0,14,0
37119005864,37,119,005864,"Census Tract 58.64, Mecklenburg County, North Carolina",4847,0.054260367237466474,0.9457396327625335,0.5929440891272952,0.04167526304930885,0,0.25479678151433877,0,0,0.05632349907159068,1778,0,16,13,0,0,200,55,0,95,1399,1,0.1949404761904762,0.8050595238095238,1778,1836,874,2431,2250,0.2685851318944844,0.7314148681055156,0,0,24,23,0,17,0,0,10,74,136,42,88,40,70,90,0,0,0,0,0,0,0,0,36,98,96,53,0,151,24,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119005865,37,119,005865,"Census Tract 58.65, Mecklenburg County, North Carolina",2138,0.12394761459307764,0.8760523854069223,0.6749298409728719,0.10991580916744621,0,0.07109448082319925,0,0,0.020112254443405052,978,0,23,14,93,134,14,0,0,55,645,1.0383631713554988,0.37851662404092073,0.659846547314578,978,1159,419,1957,1423,0.24725943970767356,0.7527405602923264,0,0,0,35,15,0,36,0,57,50,28,29,38,8,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,24,20,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
37119005866,37,119,005866,"Census Tract 58.66, Mecklenburg County, North Carolina",4134,0.17585873246250605,0.824141267537494,0.40686985970004835,0.32752781809385584,0,0.042573778422835024,0,0,0.04716981132075472,2240,0,72,118,719,692,503,96,0,39,1,1,0.5458786936236392,0.45412130637636083,2240,1257,NA,957,956,0.9799899949974987,0.02001000500250125,78,0,0,22,0,0,41,13,83,49,16,0,119,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,55,0,0,0,63,41,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119005867,37,119,005867,"Census Tract 58.67, Mecklenburg County, North Carolina",3589,0.1891891891891892,0.8108108108108109,0.30537754249094456,0.35803845082195596,0,0.12231819448314293,0,0,0.025076623014767346,1683,0,0,323,228,203,111,45,0,474,299,1.0456852791878173,0.5228426395939086,0.5228426395939086,1683,1372,419,1261,1083,0.6839506172839506,0.3160493827160494,70,18,49,0,17,51,55,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,16,0,0,0,17,146,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0
37119005868,37,119,005868,"Census Tract 58.68, Mecklenburg County, North Carolina",2718,0.03348050036791759,0.9665194996320824,0.6696100073583517,0.1357615894039735,0,0.010301692420897719,0,0,0.15084621044885946,968,0,0,0,126,55,56,0,0,219,512,2.7566765578635013,0.6765578635014837,2.080118694362018,968,1041,NA,1160,1153,0.38990332975295383,0.6100966702470462,0,0,51,0,51,57,58,0,0,12,21,239,0,0,12,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119005908,37,119,005908,"Census Tract 59.08, Mecklenburg County, North Carolina",2003,0.036445332001997004,0.963554667998003,0.6964553170244633,0.11432850723914129,0,0.11233150274588118,0,0.006989515726410384,0.03344982526210684,910,0,0,0,0,20,13,6,0,156,715,1,0.28776978417266186,0.7122302158273381,910,885,716,2252,1942,0.12142038946162657,0.8785796105383734,0,0,18,9,0,0,0,0,30,18,12,22,15,23,20,14,0,0,0,0,0,0,0,0,23,0,0,0,12,0,12,6,0,0,8,6,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0
37119005910,37,119,005910,"Census Tract 59.10, Mecklenburg County, North Carolina",6130,0.18238172920065251,0.8176182707993475,0.21712887438825448,0.3773246329526917,0,0.04290375203915171,0.005546492659053833,0,0.17471451876019575,2137,0,0,26,521,282,62,0,0,145,1101,1.0214570858283434,0.4550898203592814,0.5663672654690619,2137,1359,388,1519,1463,0.5994123408423114,0.4005876591576885,135,90,89,22,77,114,32,70,12,57,6,12,39,43,6,15,0,0,0,0,0,0,0,0,0,21,26,0,28,29,0,0,150,64,62,39,18,66,84,0,0,0,0,0,0,0,0,0,63,9,23,25,18,24,32,0
37119005913,37,119,005913,"Census Tract 59.13, Mecklenburg County, North Carolina",6926,0.28905573202425644,0.7109442679757436,0.25772451631533355,0.2834247762056021,0,0.16430840311868322,0,0,0.005486572336124747,2804,0,17,0,239,332,100,0,12,0,2104,1.1282922684791843,0.6040781648258283,0.524214103653356,2804,1303,466,1257,1144,0.31205420827389446,0.6879457917261056,41,137,68,73,93,27,1,57,26,49,33,3,22,65,1,43,0,0,0,0,0,0,0,0,229,24,7,0,0,0,0,0,74,88,33,32,68,32,64,27,0,0,0,0,0,0,0,0,29,0,0,17,0,0,49,0
37119005915,37,119,005915,"Census Tract 59.15, Mecklenburg County, North Carolina",2734,0.13094367227505485,0.8690563277249451,0.20482809070958302,0.5899780541331383,0,0.03108997805413314,0,0.005486466715435259,0.03767373811265545,1568,0,0,483,383,228,38,24,0,362,50,1.0539083557951483,0.633423180592992,0.42048517520215634,1568,1426,NA,1642,1625,0.8593073593073594,0.1406926406926407,29,0,28,0,148,28,42,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,26,0,23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
37119005916,37,119,005916,"Census Tract 59.16, Mecklenburg County, North Carolina",2549,0.32797175362887404,0.6720282463711259,0.05923891722244017,0.5221655551196548,0,0.04864652805021577,0,0,0.04197724597881522,952,0,0,5,62,345,118,9,9,0,404,1.1561338289962826,0.3308550185873606,0.8252788104089219,952,1128,333,1009,729,0.7080459770114943,0.29195402298850576,19,36,55,22,72,82,57,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,35,85,55,2,38,14,28,41,0,0,0,0,0,0,0,0,13,39,27,2,10,0,0,41
37119005918,37,119,005918,"Census Tract 59.18, Mecklenburg County, North Carolina",5098,0.3377795213809337,0.6622204786190663,0.3018830914083955,0.2844252648097293,0.0029423303256178894,0.03589642997253825,0,0,0.037073362102785404,1590,0,0,0,0,0,0,0,12,0,1578,1.0297510625379478,0.3867638129933212,0.6429872495446266,1590,1689,488,1545,1451,0.19811320754716982,0.8018867924528302,38,14,87,34,55,110,56,55,16,77,29,28,79,77,27,4,0,0,6,0,0,0,9,0,1,0,0,0,0,0,0,0,195,254,68,0,31,70,129,14,0,0,0,0,0,0,0,0,15,0,14,0,0,14,0,14
37119005919,37,119,005919,"Census Tract 59.19, Mecklenburg County, North Carolina",3270,0.20948012232415902,0.790519877675841,0.4654434250764526,0.21957186544342508,0,0.08868501529051988,0,0.003363914373088685,0.01345565749235474,1323,22,408,0,0,0,0,0,20,144,729,1.0396975425330812,0.19848771266540643,0.8412098298676749,1323,735,413,1515,864,0.24791508718726307,0.7520849128127369,0,22,21,0,0,0,38,75,41,71,1,0,64,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,24,73,0,106,99,0,0,0,0,0,0,0,0,0,0,0,24,73,11,106,99,0
37119005920,37,119,005920,"Census Tract 59.20, Mecklenburg County, North Carolina",2387,0.585672392124005,0.414327607875995,0.31629660661918724,0.08001675743611228,0,0.0025136154168412233,0,0,0.015500628403854211,980,0,500,49,0,0,0,0,0,0,431,1.048465266558966,0.5492730210016155,0.4991922455573506,980,790,706,1334,971,0.561282932416953,0.43871706758304696,0,0,0,0,0,0,0,0,25,17,33,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,48,55,44,71,0,76,0,0,0,0,0,0,0,0,212,0,48,24,44,71,0,76
37119005921,37,119,005921,"Census Tract 59.21, Mecklenburg County, North Carolina",3545,0.06572637517630465,0.9342736248236954,0.35684062059238364,0.45839210155148097,0,0.07785613540197461,0,0,0.04118476727785614,1361,0,0,229,164,11,0,0,59,186,712,1.0669781931464175,0.5124610591900312,0.5545171339563862,1361,1619,469,2041,1972,0.4042232277526395,0.5957767722473605,75,105,33,30,101,12,93,14,43,0,8,8,63,9,11,9,0,0,0,0,0,0,0,0,17,0,8,0,0,0,0,0,0,0,13,0,45,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119005922,37,119,005922,"Census Tract 59.22, Mecklenburg County, North Carolina",4144,0.1406853281853282,0.8593146718146718,0.3547297297297297,0.3436293436293436,0,0.10617760617760617,0,0,0.05477799227799228,1483,0,0,0,8,51,70,6,0,24,1324,1.0234578627280626,0.3205907906168549,0.7028670721112077,1483,1998,650,1817,1765,0.16382978723404254,0.8361702127659575,48,90,189,22,26,122,52,26,19,54,8,24,81,37,45,8,0,0,0,0,0,0,0,0,12,28,0,0,28,28,0,0,8,7,51,9,21,51,0,79,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
37119005923,37,119,005923,"Census Tract 59.23, Mecklenburg County, North Carolina",4733,0.15064441157828015,0.8493555884217199,0.1895203887597718,0.4225649693640397,0,0.1979716881470526,0,0,0.039298542150855695,1809,0,34,157,97,381,0,0,0,205,935,1,0.19806451612903225,0.8019354838709677,1809,1445,465,1638,1600,0.58252977878616,0.41747022121384003,19,84,134,277,0,33,0,132,53,8,0,15,31,0,159,0,0,0,0,0,0,0,0,0,175,179,0,0,6,5,0,0,0,0,54,31,0,0,123,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119005924,37,119,005924,"Census Tract 59.24, Mecklenburg County, North Carolina",6865,0.17844136926438456,0.8215586307356154,0.41194464675892206,0.3434814275309541,0,0.06613255644573926,0,0,0,2040,0,0,0,0,0,0,0,0,178,1862,1.1704545454545454,0.3380681818181818,0.8323863636363636,2040,1737,343,1828,1797,0.21305668016194332,0.7869433198380567,35,172,58,83,49,103,158,21,225,51,25,111,108,47,82,64,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,10,21,68,57,21,2,52,68,65,0,0,0,0,0,0,0,0,21,3,3,0,2,3,19,11
37119005925,37,119,005925,"Census Tract 59.25, Mecklenburg County, North Carolina",3142,0.06588160407383832,0.9341183959261616,0.5264162953532782,0.35041374920432844,0,0.025779758115849778,0,0.01718650541056652,0.014322087842138766,1030,0,0,0,0,0,0,0,0,0,1030,1.0782051282051281,0.18846153846153846,0.8897435897435897,1030,2267,463,1767,1590,0.12345679012345678,0.8765432098765432,61,62,42,141,0,116,65,0,19,11,59,52,12,91,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,64,0,0,0,0,0,0,0,0,0,0,0,0,8,13,12,0
37119005926,37,119,005926,"Census Tract 59.26, Mecklenburg County, North Carolina",6313,0.038808807223190245,0.9611911927768098,0.5951211785205133,0.22477427530492633,0.002692856011405037,0.09456676698875337,0,0,0.044036115951211784,2452,0,0,0,19,0,0,0,0,0,2433,1.021788990825688,0.3658256880733945,0.6559633027522935,2452,3075,690,2470,2282,0.07565931690445309,0.924340683095547,44,124,98,31,97,87,29,0,96,81,153,15,51,220,124,59,0,0,0,0,0,0,0,0,11,38,0,9,117,0,0,0,0,0,0,0,21,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,60,0
37119005927,37,119,005927,"Census Tract 59.27, Mecklenburg County, North Carolina",7672,0.15693430656934307,0.843065693430657,0.15550052137643378,0.5621741397288843,0,0.042101147028154325,0,0.0074296141814389986,0.07586027111574557,2518,0,0,95,923,84,14,26,0,471,905,1.4334693877551021,0.8293877551020408,0.6040816326530613,2518,1474,290,1218,1139,0.5772029102667745,0.42279708973322555,547,109,80,62,112,59,69,0,84,15,0,0,33,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,130,0,50,13,31,36,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,36
37119005928,37,119,005928,"Census Tract 59.28, Mecklenburg County, North Carolina",1677,0.18425760286225404,0.815742397137746,0.41323792486583183,0.3601669648181276,0.042337507453786526,0,0,0,0,565,0,12,0,0,0,0,0,0,23,530,1,0.28957528957528955,0.7104247104247104,565,NA,NA,1235,1114,0.14666666666666667,0.8533333333333334,0,0,0,0,0,0,1,1,0,74,41,2,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119005929,37,119,005929,"Census Tract 59.29, Mecklenburg County, North Carolina",4384,0.12796532846715328,0.8720346715328468,0.3718065693430657,0.39005474452554745,0,0.06067518248175183,0,0.006614963503649635,0.04288321167883212,1769,0,0,0,241,0,57,16,37,712,706,1.0433839479392624,0.22342733188720174,0.8199566160520607,1769,1617,389,1554,1514,0.28741092636579574,0.7125890736342043,0,20,101,66,90,167,15,0,63,44,66,41,0,0,21,21,0,0,0,0,0,0,0,0,0,19,0,0,0,20,0,0,0,0,6,16,18,96,0,0,0,0,0,0,0,0,0,0,0,0,6,0,18,0,0,0
37119005930,37,119,005930,"Census Tract 59.30, Mecklenburg County, North Carolina",2961,0.2678149273893955,0.7321850726106045,0.34988179669030733,0.248564674096589,0,0.03275920297196893,0,0,0.10097939885173927,1311,0,42,0,162,221,148,0,13,381,344,1.0884676145339653,0.36808846761453395,0.7203791469194313,1311,1330,1140,1521,1292,0.624390243902439,0.375609756097561,0,0,0,0,0,0,0,0,45,15,43,43,13,0,128,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,35,0,66,0,0,63,42,0,0,0,0,0,0,0,0,0,16,0,15,0,0,14,42,0
37119005931,37,119,005931,"Census Tract 59.31, Mecklenburg County, North Carolina",3819,0.22911757004451427,0.7708824299554857,0.36266038229903114,0.3291437549096622,0,0.018067556952081697,0,0.01335428122545169,0.04765645456925897,1603,0,16,76,237,150,4,0,0,268,852,1.0795454545454546,0.45616883116883117,0.6233766233766234,1603,1324,513,1548,1397,0.3603732950466619,0.6396267049533381,0,96,103,23,0,0,41,0,35,0,14,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,87,33,0,41,0,0,0,0,0,0,0,0,51,0,8,0,46,33,0,41
37119005932,37,119,005932,"Census Tract 59.32, Mecklenburg County, North Carolina",2633,0.044436004557538926,0.9555639954424611,0.25788074439802505,0.35472844663881503,0,0.21534371439422711,0.039118875807064184,0.0072161033042157235,0.08127611090011394,996,0,0,0,178,27,0,13,0,339,439,1.1180124223602483,0.4472049689440994,0.6708074534161491,996,1276,490,1543,1499,0.28854166666666664,0.7114583333333333,99,0,29,81,12,91,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,104,52,0,0,0,0,13,0,0,0,0,0,0,0,38,0,34,0,0,0,0,0,0,0,0,0
37119006005,37,119,006005,"Census Tract 60.05, Mecklenburg County, North Carolina",3194,0.13180964308077645,0.8681903569192235,0.4032561051972448,0.3976205385097057,0,0.04477144646211647,0,0,0.022542266750156543,1154,0,125,0,0,0,21,0,0,4,1004,1.0187134502923976,0.3532163742690059,0.6654970760233918,1154,788,453,1238,1151,0.17819148936170212,0.8218085106382979,135,54,48,29,6,125,17,27,37,26,41,52,33,9,13,31,0,0,0,0,0,0,0,0,0,0,7,0,14,0,9,0,30,5,36,9,0,56,0,27,0,0,0,0,0,0,0,0,4,5,36,0,0,0,0,0
37119006008,37,119,006008,"Census Tract 60.08, Mecklenburg County, North Carolina",3513,0.0444064901793339,0.955593509820666,0.4295473953885568,0.40962140620552234,0,0.04554511813265016,0,0.002846569883290635,0.06803302021064617,1407,0,26,50,21,0,0,7,0,8,1295,1.2346570397111913,0.4043321299638989,0.83032490974729245,1407,1500,394,1236,1156,0.2501776830135039,0.749822316986496,0,11,0,10,0,0,46,81,52,0,9,0,34,60,10,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
37119006009,37,119,006009,"Census Tract 60.09, Mecklenburg County, North Carolina",3500,0.08885714285714286,0.9111428571428571,0.30628571428571427,0.5165714285714286,0.010285714285714285,0.045142857142857144,0,0.005142857142857143,0.027714285714285716,1364,0,24,5,0,0,0,12,0,90,1233,1.0229007633587786,0.3511450381679389,0.6717557251908397,1364,1313,504,1211,1114,0.2669717772692601,0.7330282227307399,31,124,13,91,97,98,90,59,62,0,0,5,21,12,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,11,0,0,29,13,39,0,28,0,9,25,0,0,0,0,0,0,0,0,0,0,25,0,28,0,9,25
37119006011,37,119,006011,"Census Tract 60.11, Mecklenburg County, North Carolina",2924,0.03112175102599179,0.9688782489740082,0.32694938440492477,0.6132010943912448,0,0.005129958960328317,0,0,0.02359781121751026,932,0,30,0,0,0,24,0,0,21,857,1,0.691131498470948,0.308868501529052,932,1055,458,1090,800,0.26716738197424894,0.7328326180257511,0,117,126,23,148,0,24,0,85,0,0,0,118,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119006012,37,119,006012,"Census Tract 60.12, Mecklenburg County, North Carolina",4783,0.09826468743466443,0.9017353125653356,0.31591051641229356,0.4315283295003136,2.090738030524775e-4,0.12084465816433201,0,0,0.03324273468534392,1693,0,0,0,0,0,0,0,35,15,1643,1.4016506189821183,0.6121045392022009,0.7895460797799174,1693,1347,423,1207,956,0.17250495703899538,0.8274950429610046,144,0,151,0,26,182,68,0,0,0,0,0,0,19,54,0,0,0,0,0,0,0,0,0,107,62,43,34,40,28,20,0,0,69,0,28,32,0,11,0,0,0,0,0,0,0,0,0,0,58,0,28,32,0,0,0
37119006013,37,119,006013,"Census Tract 60.13, Mecklenburg County, North Carolina",4959,0.11252268602540835,0.8874773139745916,0.09316394434361766,0.7483363581367211,0,0.04597701149425287,0,0,0,1685,0,0,0,0,0,0,0,0,42,1643,1.113953488372093,0.40581395348837207,0.708139534883721,1685,1364,395,1381,1359,0.18159048215403883,0.8184095178459612,21,29,77,155,310,0,226,23,9,0,0,0,0,0,0,0,0,43,44,0,0,0,0,0,0,0,0,0,27,0,0,0,174,43,44,14,49,44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0
37119006014,37,119,006014,"Census Tract 60.14, Mecklenburg County, North Carolina",3717,0.14178100618778586,0.8582189938122141,0.5714285714285714,0.2598870056497175,0,0.022598870056497175,0,0,0.004304546677428033,1550,0,0,0,0,0,43,0,0,183,1324,1.0214689265536723,0.36271186440677966,0.6587570621468927,1550,1807,530,1627,1444,0.18037518037518038,0.8196248196248196,11,151,0,78,0,50,18,15,53,41,69,121,61,65,42,43,0,0,0,0,0,0,0,0,0,0,0,0,12,13,0,0,0,18,18,15,35,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,29,0,0
37119006015,37,119,006015,"Census Tract 60.15, Mecklenburg County, North Carolina",4181,0.10188950011958861,0.8981104998804114,0.42788806505620663,0.44534800287012677,0,0.019373355656541497,0,0,0.005501076297536474,1482,0,0,0,0,0,0,0,0,86,1396,1.1320754716981132,0.2490566037735849,0.8830188679245283,1482,1767,472,1318,1149,0.13979289940828402,0.860207100591716,97,136,20,70,18,64,69,36,38,36,47,0,0,97,24,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,17,0,0,44,38,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16,14,0,0,0,16
37119006016,37,119,006016,"Census Tract 60.16, Mecklenburg County, North Carolina",2889,0.1754932502596054,0.8245067497403946,0.08722741433021806,0.5226722049151956,0,0.12703357563170647,0,0,0.08757355486327449,1059,0,71,0,0,18,0,0,0,72,898,1.375,0.40561224489795916,0.9693877551020408,1059,1228,NA,1020,966,0.5255474452554745,0.4744525547445255,0,0,97,42,0,0,50,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,41,104,0,0,0,0,79,55,0,0,0,0,0,0,0,0,0,104,0,0,0,0,55,55,0
37119006103,37,119,006103,"Census Tract 61.03, Mecklenburg County, North Carolina",4194,0.02742012398664759,0.9725798760133524,0.5600858369098712,0.28969957081545067,0,0.05007153075822604,0,0.009537434430138292,0.0631855030996662,1893,0,7,13,89,508,85,0,0,137,1054,1.1374269005847952,0.48099415204678364,0.6564327485380117,1893,1287,721,2168,1671,0.4505558806319485,0.5494441193680515,49,0,13,34,75,40,0,0,83,43,67,16,68,28,43,67,0,0,0,0,0,0,0,0,0,14,15,0,0,16,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,13,0,0,0
