ncessch,school_name,lea_name,school_level,school_type,enrollment,teachers_fte,school_id,street_location,city_location,fips,tract,county_fips_geo,place_fips,free_or_reduced_price_lunch,meps_poverty_pct,meps_poverty_se,meps_poverty_ptl,meps_mod_poverty_pct,meps_mod_poverty_ptl,read_test_pct_prof_midpt,math_test_pct_prof_midpt,salaries_teachers,student_teacher_ratio,percent_frl_eligible,white,black,hispanic,asian,american_indian_or_alaska_native,native_hawaiian_or_other_pacific_islander,two_or_more_races,unknown,share_white,share_black,share_hisp,share_asian,tractce,geoid.x,name.x,namelsad,intptlat,intptlon,scl_pct_nonwhite,geoid.y,state,county,name.y,total_people,percent_hispanic,percent_nonhisp,percent_white_nonhisp,percent_black_nonhisp,percent_aian_nonhisp,percent_asian_nonhisp,percent_nhpi_nonhisp,percent_other_nonhisp,percent_two_or_more_nonhisp,total_units_in_structure,boat_rv_van,mobile_home,x50_plus_units,x20_to_49_units,x10_to_19_units,x5_to_9_units,x3_or_4_units,x2_units,x1_unit_attached_home,x1_unit_detached_home,percent_kids_under18,percent_kids_under6,percent_kids_6to17,housing_units,median_gross_rent,median_owner_cost_no_mortgage,median_owner_cost_mortgage,median_owner_cost,percent_renter_occupied,percent_owner_occupied,black_female_under5,black_female_5to9,black_female_10to14,black_female_15to17,black_male_under5,black_male_5to9,black_male_10to14,black_male_15to17,white_male_under5,white_male_5to9,white_male_10to14,white_male_15to17,white_female_under5,white_female_5to9,white_female_10to14,white_female_15to17,native_male_under5,native_male_5to9,native_male_10to14,native_male_15to17,native_female_under5,native_female_5to9,native_female_10to14,native_female_15to17,asian_male_under5,asian_male_5to9,asian_male_10to14,asian_male_15to17,asian_female_under5,asian_female_5to9,asian_female_10to14,asian_female_15to17,hisp_male_under5,hisp_male_5to9,hisp_male_10to14,hisp_male_15to17,hisp_female_under5,hisp_female_5to9,hisp_female_10to14,hisp_female15to17,nhpi_male_under5,nhpi_male_5to9,nhpi_male_10to14,nhpi_male_15to17,nhpi_female_under5,nhpi_female_5to9,nhpi_female_10to14,nhpi_female_15to17,other_male_under5,other_male_5to9,other_male_10to14,other_male_15to17,other_female_under5,other_female_5to9,other_female_10to14,other_female_15to17,tract_pct_nonwhite,test_sfh_pct,school_age_kids_in_tract,elementary,middle,high,statefp20,countyfp20,tractce20,total_students,grade_cluster_elementary,grade_cluster_middle,grade_cluster_high,market_share_total,market_share_elementary,market_share_middle,market_share_high,replaced_by_county_ms_elementary,replaced_by_county_ms_middle,replaced_by_county_ms_high
370297001225,Highland Renaissance Academy,Charlotte-Mecklenburg Schools,Primary,Regular school,381,24,3701225,125 W Craighead Rd,Charlotte,North Carolina,5301,37119,12000,378,32.9,0.992632,98,32.8,93,22,12,1543596,15.9,0.9921259842519685,13,190,164,4,2,0,8,0,0.03412073490813648,0.49868766404199477,0.4304461942257218,0.010498687664041995,005301,37119005301,53.01,Census Tract 53.01,+35.2574888,-080.8061142,96.6,37119005301,37,119,"Census Tract 53.01, Mecklenburg County, North Carolina",4534,0.3511248345831495,0.6488751654168504,0.109836788707543,0.5224966916629907,0.00397000441111601,0.01146890163211292,0,0,0.00110277900308778,1651,0,4,31,71,110,549,195,0,15,676,1,0.3176328502415459,0.6823671497584541,1651,934,457,1217,1040,0.7132352941176471,0.2867647058823529,113,91,279,60,177,63,98,68,0,0,0,32,22,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,252,14,1,102,29,158,0,0,0,0,0,0,0,0,0,73,239,0,1,65,0,99,0,89,41,2150,435,566,183,37,119,005301,527,274,105,148,0.11623290692545214,0.6298850574712643,0.1855123674911661,0.8087431693989071,0,0,0
370297002593,Hopewell High School,Charlotte-Mecklenburg Schools,High,Regular school,1809,99,3702593,11530 Beatties Ford Rd,Huntersville,North Carolina,6215,37119,33120,444,9.1,0.626999,25,9,30,58,45,4376873,18.3,0.24543946932006633,467,890,316,50,5,2,79,0,0.2581536760641238,0.4919845218352681,0.17468214483139857,0.027639579878385848,006223,37119006223,62.23,Census Tract 62.23,+35.3743017,-080.8910325,74.2,37119006223,37,119,"Census Tract 62.23, Mecklenburg County, North Carolina",2453,0.07867916836526702,0.921320831634733,0.6449245821443131,0.2507134121483897,0,0,0,0,0.02568283734203016,914,0,20,0,0,0,25,7,0,105,757,1,0.2727272727272727,0.7272727272727273,914,1844,572,1553,1500,0.1867881548974943,0.8132118451025057,0,190,23,0,0,33,0,0,79,62,55,18,21,0,132,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,24,10,27,28,0,0,0,0,0,0,0,0,0,19,0,0,0,10,0,0,0,35.5,83,806,327,272,109,37,119,006223,354,151,93,110,0.1443130860171219,0.4617737003058104,0.34191176470588236,0.5956669683734754,0,0,1
370297002309,Hornets Nest Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,580,32,3702309,6700 Beatties Ford Rd,Charlotte,North Carolina,6109,37119,12000,577,31.8,1.019012,96,31.7,91,17,12,1760145,18.1,0.9948275862068966,15,368,143,33,1,0,20,0,0.02586206896551724,0.6344827586206897,0.24655172413793103,0.056896551724137934,006109,37119006109,61.09,Census Tract 61.09,+35.3211017,-080.8532074,97.4,37119006109,37,119,"Census Tract 61.09, Mecklenburg County, North Carolina",4324,0.11655874190564292,0.883441258094357,0.12719703977798336,0.7349676225716929,0,0.01572617946345976,0,0.00346901017576318,0.0020814061054579,1332,0,28,10,22,106,157,0,0,0,1009,1.897196261682243,0.4922118380062306,1.4049844236760125,1332,1033,520,1191,955,0.48553557466770914,0.5144644253322909,0,122,0,15,106,177,30,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,11,0,0,3,12,64,0,0,0,0,0,0,0,0,0,0,11,0,0,2,12,64,0,0,87.3,76,748,363,42,274,37,119,006109,422,177,95,150,0.09759481961147086,0.4876033057851239,0.46119611095851776,0.5474452554744526,0,1,0
370297001226,Huntersville Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,747,48,3701226,200 Gilead Rd,Huntersville,North Carolina,6303,37119,33120,89,10,0.458986,28,9.9,33,58,64,2538725,15.6,0.11914323962516733,466,91,135,20,0,0,35,0,0.6238286479250335,0.12182061579651941,0.18072289156626506,0.02677376171352075,006309,37119006309,63.09,Census Tract 63.09,+35.4182091,-080.8496384,37.6,37119006309,37,119,"Census Tract 63.09, Mecklenburg County, North Carolina",1830,0.15846994535519127,0.8415300546448088,0.6377049180327868,0.16721311475409836,0,0,0,0,0.0366120218579235,886,0,0,27,113,64,184,68,0,0,430,1,0.14678899082568808,0.8532110091743119,886,1066,733,1144,1105,0.4666666666666667,0.5333333333333333,22,17,20,0,16,0,35,0,0,38,41,29,10,51,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,30,27,30,0,38,0,0,0,0,0,0,0,0,0,0,16,30,27,30,0,21,0,0,36.2,49,577,157,156,116,37,119,006309,334,157,79,98,0.1825136612021858,1,0.5064102564102564,0.8448275862068966,0,0,0
370297001227,Huntingtowne Farms Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,859,55,3701227,2520 Huntingtowne Farms Ln,Charlotte,North Carolina,3105,37119,12000,274,27.8,1.553719,87,27.7,84,27,36,2591033,15.6,0.3189755529685681,88,106,631,23,2,0,9,0,0.10244470314318975,0.12339930151338765,0.7345750873108265,0.02677532013969732,003105,37119003105,31.05,Census Tract 31.05,+35.1318254,-080.8604187,89.8,37119003105,37,119,"Census Tract 31.05, Mecklenburg County, North Carolina",3793,0.05272871078302135,0.9472712892169788,0.8932243606643817,0.02847350382283153,0,0.00606380174004745,0,0.00474558397047192,0.01476403901924598,1826,0,7,34,0,18,214,62,0,289,1202,1.024745269286754,0.5342066957787481,0.49053857350800584,1826,1488,645,1747,1459,0.14052478134110788,0.8594752186588921,0,0,0,8,0,0,0,0,157,57,44,53,174,36,60,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,10.7,66,687,93,109,285,37,119,003105,292,140,58,94,0.07698391774321117,0.6925395620184098,0.5321100917431193,0.3298245614035088,1,0,0
370297001228,Idlewild Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,925,61,3701228,7101 Idlewild Rd,Charlotte,North Carolina,1919,37119,12000,922,34.4,1.210784,100,34.3,94,40,36,2984383,15.2,0.9967567567567568,64,255,429,165,1,0,11,0,0.06918918918918919,0.2756756756756757,0.46378378378378377,0.1783783783783784,001919,37119001919,19.19,Census Tract 19.19,+35.1929801,-080.7518868,93.1,37119001919,37,119,"Census Tract 19.19, Mecklenburg County, North Carolina",4220,0.2800947867298578,0.7199052132701422,0.2443127962085308,0.318957345971564,0.00142180094786729,0.1061611374407583,0,0.01895734597156398,0.03009478672985782,1717,0,0,12,53,98,288,83,0,97,1086,1.1635220125786163,0.5106918238993711,0.6528301886792452,1717,970,432,1226,1065,0.420012353304509,0.5799876466954911,72,7,53,0,23,0,0,48,0,12,30,0,18,42,19,16,0,0,0,0,0,41,0,0,33,0,0,0,36,0,15,16,64,85,68,42,26,157,50,56,0,0,0,0,0,0,0,0,29,76,59,34,0,108,26,22,75.6,63,1383,303,235,212,37,119,001919,821,391,198,232,0.19454976303317537,0.6925395620184098,0.8425531914893617,0.5956669683734754,1,0,1
370297001229,Independence High School,Charlotte-Mecklenburg Schools,High,Regular school,1992,121,3701229,1967 Patriot Dr,Charlotte,North Carolina,1917,37119,NA,515,16,0.625522,48,15.9,52,54,65,6821197,16.5,0.25853413654618473,446,594,775,114,6,3,54,0,0.22389558232931728,0.29819277108433734,0.3890562248995984,0.0572289156626506,001917,37119001917,19.17,Census Tract 19.17,+35.2009127,-080.6892184,77.6,37119001917,37,119,"Census Tract 19.17, Mecklenburg County, North Carolina",4425,0.3609039548022599,0.6390960451977401,0.3306214689265537,0.2592090395480226,0,0.02101694915254237,0,0,0.02824858757062147,1441,0,169,0,0,0,8,0,0,161,1103,1.1396648044692737,0.24953445065176907,0.8901303538175046,1441,1186,465,1095,887,0.4981631153563556,0.5018368846436444,102,30,0,12,47,51,0,33,32,20,25,27,6,68,47,15,0,0,0,0,0,0,0,0,0,20,0,0,0,23,0,0,14,98,243,0,33,91,140,44,0,0,0,0,0,0,0,0,14,71,175,0,0,68,77,35,66.9,77,1661,401,462,329,37,119,001917,643,257,147,239,0.14531073446327683,0.6408977556109726,0.3181818181818182,0.7264437689969605,0,0,0
370297000682,Irwin Academic Center,Charlotte-Mecklenburg Schools,Primary,Regular school,390,24,3700682,329 N. Irwin Ave,Charlotte,North Carolina,500,37119,12000,58,13.1,0.95901,38,13,42,82,72,1396132,16.2,0.14871794871794872,84,203,34,55,0,0,14,0,0.2153846153846154,0.5205128205128206,0.08717948717948718,0.14102564102564102,000502,37119000502,5.02,Census Tract 5.02,+35.2364732,-080.8484084,78.5,37119000502,37,119,"Census Tract 5.02, Mecklenburg County, North Carolina",1420,0.10704225352112676,0.8929577464788733,0.576056338028169,0.223943661971831,0,0.08169014084507042,0,0,0.01126760563380281,960,0,0,712,128,29,0,91,0,0,0,1,1,0,960,1359,NA,NA,677,0.9184177997527811,0.0815822002472188,120,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.4,0,277,157,0,36,37,119,000502,72,32,24,16,0.05070422535211268,0.20382165605095545,0.46119611095851776,0.4444444444444444,0,1,0
370297001231,J. H. Gunn Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,609,42,3701231,7400 Harrisburg Rd,Charlotte,North Carolina,5620,37119,NA,606,32.1,0.99631,97,32,92,23,22,1966872,14.5,0.9950738916256158,22,229,273,66,0,2,17,0,0.0361247947454844,0.3760262725779967,0.4482758620689655,0.10837438423645321,005627,37119005627,56.27,Census Tract 56.27,+35.2240171,-080.6681109,96.4,37119005627,37,119,"Census Tract 56.27, Mecklenburg County, North Carolina",7445,0.1430490261920752,0.8569509738079247,0.2427132303559436,0.574076561450638,0.00523841504365345,0.01437206178643384,0,0,0.02055070517125587,2439,0,342,0,0,0,0,24,0,0,2073,1.0164835164835164,0.2785291631445478,0.7379543533389687,2439,1456,412,1347,1254,0.2092214006089604,0.7907785993910396,47,389,455,91,122,274,329,227,81,49,31,2,18,0,1,16,53,0,48,0,0,27,0,0,0,0,0,0,0,0,0,0,151,15,66,0,157,58,49,15,0,0,0,0,0,0,0,0,98,15,0,0,125,0,29,15,75.7,85,3053,768,893,461,37,119,005627,1298,551,327,420,0.17434519811954333,0.7174479166666666,0.3661814109742441,0.911062906724512,0,0,0
370297001189,J. M. Alexander Middle,Charlotte-Mecklenburg Schools,Middle,Regular school,856,49,3701189,12010 Hambright Rd,Huntersville,North Carolina,6302,37119,33120,291,14,0.917861,41,13.9,45,41,25,2074013,17.5,0.3399532710280374,77,488,228,27,3,1,32,0,0.08995327102803738,0.5700934579439252,0.26635514018691586,0.03154205607476635,006306,37119006306,63.06,Census Tract 63.06,+35.3920017,-080.8391093,91,37119006306,37,119,"Census Tract 63.06, Mecklenburg County, North Carolina",1399,0.01644031451036454,0.9835596854896356,0.7648320228734811,0.14581844174410294,0,0.07290922087205147,0,0,0,493,0,10,0,0,0,0,0,0,0,483,1,0.2981651376146789,0.7018348623853211,493,NA,567,1605,1522,0.06567796610169492,0.934322033898305,0,0,0,0,0,70,0,0,37,28,0,17,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5,98,235,98,55,28,37,119,006306,182,97,34,51,0.13009292351679771,0.9897959183673468,0.6181818181818182,0.5956669683734754,0,0,1
370297002891,J.V. Washam Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,861,54,3702891,9611 Westmoreland Rd,Cornelius,North Carolina,6406,37119,14700,101,4.7,0.646814,12,4.6,15,56,64,2773150,15.9,0.1173054587688734,591,83,101,46,0,0,40,0,0.686411149825784,0.09639953542392567,0.1173054587688734,0.053426248548199766,006411,37119006411,64.11,Census Tract 64.11,+35.4724518,-080.8711713,31.4,37119006411,37,119,"Census Tract 64.11, Mecklenburg County, North Carolina",3011,0.31883095317170373,0.6811690468282963,0.5599468615078047,0.10627698439056792,0,0.00531384921952839,0,0,0.00963135171039521,1226,0,98,10,29,16,25,125,0,25,898,1.198300283286119,0.17988668555240794,1.018413597733711,1226,1146,486,1393,896,0.30809399477806787,0.6919060052219321,0,0,36,0,28,33,0,29,0,37,25,67,37,53,0,56,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,46,138,0,0,30,174,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,73,925,228,373,286,37,119,006411,444,177,122,145,0.147459315841913,0.7763157894736842,0.32707774798927614,0.506993006993007,0,0,0
370297002325,James Martin Middle,Charlotte-Mecklenburg Schools,Middle,Regular school,690,38,3702325,6301 University Pointe Blvd,Charlotte,North Carolina,5524,37119,12000,687,31,1.047477,95,30.9,90,27,11,2264957,18.2,0.9956521739130435,32,410,216,18,1,2,11,0,0.0463768115942029,0.5942028985507246,0.3130434782608696,0.02608695652173913,005536,37119005536,55.36,Census Tract 55.36,+35.2984939,-080.7730234,95.4,37119005536,37,119,"Census Tract 55.36, Mecklenburg County, North Carolina",5655,0.0502210433244916,0.9497789566755084,0.3039787798408488,0.4691423519009726,0,0.15738284703801944,0,0,0.01927497789566755,2749,0,26,38,191,731,367,77,0,100,1219,1.103896103896104,0.5207792207792208,0.5831168831168831,2749,1440,428,1172,1012,0.5736281089617055,0.42637189103829454,22,47,27,28,43,0,97,73,36,121,25,2,0,26,29,28,0,0,0,0,0,0,0,0,10,0,0,0,171,23,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.6,44,854,263,178,342,37,119,005536,689,279,198,212,0.12183908045977011,0.6925395620184098,0.46119611095851776,0.6198830409356725,1,1,0
370297002639,Jay M. Robinson Middle,Charlotte-Mecklenburg Schools,Middle,Regular school,1262,72,3702639,5925 Ballantyne Commons Pkwy,Charlotte,North Carolina,5845,37119,12000,69,0,0.874298,1,0,1,78,81,2908415,17.5,0.05467511885895404,609,116,128,370,2,2,35,0,0.48256735340729,0.0919175911251981,0.10142630744849446,0.2931854199683043,005845,37119005845,58.45,Census Tract 58.45,+35.0537552,-080.7838289,51.7,37119005845,37,119,"Census Tract 58.45, Mecklenburg County, North Carolina",6168,0.04766536964980544,0.9523346303501944,0.3537613488975357,0.0963035019455253,0,0.33608949416342415,0,0,0.16618028534370946,2043,0,0,42,269,70,10,91,12,435,1114,1,0.43389970990468296,0.566100290095317,2043,1745,583,2165,2061,0.37743384922616074,0.6225661507738393,0,65,0,0,128,0,0,0,35,78,51,56,59,30,17,36,0,0,0,0,0,0,0,0,72,169,138,7,9,210,123,64,20,0,33,20,0,26,9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,64.6,55,1483,876,379,258,37,119,005845,1294,524,349,421,0.20979247730220493,0.5981735159817352,0.920844327176781,0.5956669683734754,0,0,1
370297002676,Joseph W Grier Academy,Charlotte-Mecklenburg Schools,Primary,Regular school,693,45,3702676,8330 Grier Rd,Charlotte,North Carolina,5616,37119,12000,690,32.3,1.007727,97,32.2,92,33,21,2583078,15.4,0.9956709956709957,28,290,313,40,2,3,17,0,0.04040404040404041,0.4184704184704185,0.45165945165945165,0.05772005772005772,005616,37119005616,56.16,Census Tract 56.16,+35.2642786,-080.7079907,96,37119005616,37,119,"Census Tract 56.16, Mecklenburg County, North Carolina",2452,0.11786296900489396,0.882137030995106,0.28711256117455136,0.550978792822186,0,0.01549755301794453,0,0,0.02854812398042414,793,0,80,0,0,0,0,0,0,105,608,1.02365308804205,0.354796320630749,0.668856767411301,793,1744,351,1122,965,0.3873626373626374,0.6126373626373627,223,19,162,28,0,57,138,5,0,21,23,7,0,5,22,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,8,29,25,0,35,0,3,0,0,0,0,0,0,0,0,0,8,5,25,0,28,0,3,0,71.3,77,893,131,379,79,37,119,005616,331,137,86,108,0.13499184339314846,0.6925395620184098,0.22691292875989447,0.5956669683734754,1,0,1
370297002326,Julius L. Chambers High School,Charlotte-Mecklenburg Schools,High,Regular school,2059,107,3702326,7600 IBM Dr,Charlotte,North Carolina,5524,37119,12000,2056,30.5,0.993815,93,30.4,89,35,40,4654498,19.2,0.9985429820301117,50,1185,730,43,0,3,48,0,0.02428363283147159,0.5755220981058766,0.35454103933948516,0.020883924235065566,005536,37119005536,55.36,Census Tract 55.36,+35.2984939,-080.7730234,97.6,37119005536,37,119,"Census Tract 55.36, Mecklenburg County, North Carolina",5655,0.0502210433244916,0.9497789566755084,0.3039787798408488,0.4691423519009726,0,0.15738284703801944,0,0,0.01927497789566755,2749,0,26,38,191,731,367,77,0,100,1219,1.103896103896104,0.5207792207792208,0.5831168831168831,2749,1440,428,1172,1012,0.5736281089617055,0.42637189103829454,22,47,27,28,43,0,97,73,36,121,25,2,0,26,29,28,0,0,0,0,0,0,0,0,10,0,0,0,171,23,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.6,44,854,263,178,342,37,119,005536,689,279,198,212,0.12183908045977011,0.6925395620184098,0.46119611095851776,0.6198830409356725,1,1,0
370297001232,Kennedy Middle,Charlotte-Mecklenburg Schools,Middle,Regular school,936,50,3701232,4000 Gallant Ln,Charlotte,North Carolina,5912,37119,12000,251,17,0.943348,52,16.9,55,41,33,2543915,18.7,0.26816239316239315,106,363,371,76,1,1,18,0,0.11324786324786325,0.38782051282051283,0.39636752136752135,0.0811965811965812,005928,37119005928,59.28,Census Tract 59.28,+35.1723424,-080.9492420,88.7,37119005928,37,119,"Census Tract 59.28, Mecklenburg County, North Carolina",1677,0.18425760286225404,0.815742397137746,0.41323792486583183,0.3601669648181276,0.04233750745378652,0,0,0,0,565,0,12,0,0,0,0,0,0,23,530,1,0.28957528957528955,0.7104247104247104,565,NA,NA,1235,1114,0.14666666666666667,0.8533333333333334,0,0,0,0,0,0,1,1,0,74,41,2,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.7,94,263,149,71,150,37,119,005928,277,95,67,115,0.16517590936195586,0.6375838926174496,0.943661971830986,0.7666666666666667,0,0,0
370297000614,Lake Wylie Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,614,36,3700614,13620 Erwin Rd,Charlotte,North Carolina,5914,37119,12000,211,17.8,0.668823,54,17.7,57,37,26,1957264,17.1,0.34364820846905536,62,249,222,42,0,0,39,0,0.10097719869706841,0.40553745928338764,0.36156351791530944,0.06840390879478828,005929,37119005929,59.29,Census Tract 59.29,+35.1132314,-080.9771010,89.9,37119005929,37,119,"Census Tract 59.29, Mecklenburg County, North Carolina",4384,0.12796532846715328,0.8720346715328468,0.3718065693430657,0.39005474452554745,0,0.06067518248175183,0,0.00661496350364963,0.04288321167883212,1769,0,0,0,241,0,57,16,37,712,706,1.0433839479392624,0.22342733188720176,0.8199566160520607,1769,1617,389,1554,1514,0.28741092636579574,0.7125890736342043,0,20,101,66,90,167,15,0,63,44,66,41,0,0,21,21,0,0,0,0,0,0,0,0,0,19,0,0,0,20,0,0,0,0,6,16,18,96,0,0,0,0,0,0,0,0,0,0,0,0,6,0,18,0,0,0,62.8,40,914,389,232,253,37,119,005929,480,193,106,181,0.10948905109489052,0.4961439588688946,0.4568965517241379,0.7154150197628458,0,0,0
370297001234,Lansdowne Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,481,35,3701234,6400 Prett Ct,Charlotte,North Carolina,2004,37119,12000,176,8.4,1.231033,23,8.2,27,42,32,1757799,13.7,0.3659043659043659,169,195,62,28,0,0,27,0,0.35135135135135137,0.40540540540540543,0.1288981288981289,0.058212058212058215,002004,37119002004,20.04,Census Tract 20.04,+35.1467548,-080.7795670,64.9,37119002004,37,119,"Census Tract 20.04, Mecklenburg County, North Carolina",5666,0.10871867278503353,0.8912813272149664,0.5125308859865867,0.28697493822802683,0,0.0446523120367102,0,0.00582421461348393,0.04129897635015884,2226,0,0,32,21,467,363,135,29,34,1145,1.0400552486187846,0.3370165745856354,0.7030386740331491,2226,1309,896,1994,1814,0.4267955801104972,0.5732044198895028,0,0,0,58,115,130,201,0,134,49,152,73,19,120,0,14,0,0,0,0,0,0,0,0,0,0,20,0,0,23,0,0,220,103,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.7,51,1459,425,420,338,37,119,002004,511,232,119,160,0.09018708083303918,0.5458823529411765,0.2833333333333333,0.47337278106508873,0,0,0
370297003363,Lawrence Orr Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,750,43,3703363,4835 Shamrock Dr,Charlotte,North Carolina,1609,37119,12000,747,33.1,0.993999,99,33,93,35,29,1881426,17.4,0.996,29,259,368,72,1,0,21,0,0.03866666666666667,0.3453333333333333,0.49066666666666664,0.096,001609,37119001609,16.09,Census Tract 16.09,+35.2193818,-080.7404058,96.1,37119001609,37,119,"Census Tract 16.09, Mecklenburg County, North Carolina",3006,0.4184963406520293,0.5815036593479708,0.15103127079174983,0.3093812375249501,0,0.05888223552894212,0,0.0196274118429807,0.04258150365934797,1284,0,0,34,101,225,144,169,11,92,508,1.1308677098150783,0.31436699857752487,0.8165007112375533,1284,1063,475,1223,874,0.5953372189841799,0.40466278101582015,13,59,13,0,23,28,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,6,0,0,73,77,70,117,39,102,52,0,0,0,0,0,0,0,0,0,52,7,46,49,0,51,11,0,84.9,40,940,299,213,195,37,119,001609,484,252,110,122,0.16101131071190952,0.842809364548495,0.5164319248826291,0.6256410256410256,0,0,0
370297002266,Lebanon Road Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,730,45,3702266,7300 Lebanon Rd,Charlotte,North Carolina,5711,37119,43480,726,31.4,1.033203,96,31.3,91,28,25,2206581,16.2,0.9945205479452055,62,268,321,57,2,2,18,0,0.08493150684931507,0.36712328767123287,0.4397260273972603,0.07808219178082192,005721,37119005721,57.21,Census Tract 57.21,+35.1653045,-080.6741887,91.5,37119005721,37,119,"Census Tract 57.21, Mecklenburg County, North Carolina",3696,0.05411255411255411,0.945887445887446,0.8376623376623377,0.08522727272727272,0.00297619047619047,0.01433982683982684,0,0,0.00568181818181818,1532,0,0,15,46,0,37,0,0,349,1085,1.0260521042084167,0.09218436873747494,0.933867735470942,1532,2006,539,1462,1262,0.27692307692307694,0.7230769230769231,0,0,0,0,0,41,0,0,22,100,76,37,11,16,102,67,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,71,499,157,188,186,37,119,005721,301,125,71,105,0.08143939393939394,0.7961783439490446,0.3776595744680851,0.5645161290322581,0,0,0
370297003318,Levine Middle College High Sch,Charlotte-Mecklenburg Schools,High,Regular school,233,5,3703318,2800 Campus Ridge Rd,Matthews,North Carolina,5835,37119,41960,8,8.5,1.119808,23,8.4,28,Suppressed data,97.5,336436,46.6,0.034334763948497854,132,25,33,35,2,0,6,0,0.5665236051502146,0.1072961373390558,0.14163090128755365,0.15021459227467812,005835,37119005835,58.35,Census Tract 58.35,+35.0975502,-080.7001724,43.3,37119005835,37,119,"Census Tract 58.35, Mecklenburg County, North Carolina",2610,0.06053639846743295,0.939463601532567,0.8544061302681992,0.0053639846743295,0.0160919540229885,0.05402298850574712,0,0,0.00957854406130268,958,0,83,0,0,0,0,0,0,0,875,1.0896,0.3472,0.7424,958,1100,540,1656,1557,0.12349726775956284,0.8765027322404372,0,0,0,0,0,0,0,0,94,65,70,47,51,98,107,23,0,0,0,0,0,0,0,8,0,20,0,0,0,0,6,27,24,4,0,7,21,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,14.6,91,691,204,189,220,37,119,005835,352,166,78,108,0.13486590038314175,0.8137254901960784,0.4126984126984127,0.4909090909090909,0,0,0
370297001236,Long Creek Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,496,41,3701236,9213-A Beatties Ford Rd,Huntersville,North Carolina,6105,37119,NA,192,16.4,0.997722,50,16.3,53,26,24,1445852,12.1,0.3870967741935484,46,321,92,13,2,2,20,0,0.09274193548387097,0.6471774193548387,0.18548387096774194,0.02620967741935484,006105,37119006105,61.05,Census Tract 61.05,+35.3413691,-080.9008142,90.7,37119006105,37,119,"Census Tract 61.05, Mecklenburg County, North Carolina",2882,0.04892435808466343,0.9510756419153366,0.3022206800832755,0.5961138098542679,0,0.01630811936155447,0,0,0.03643303261623872,1131,0,30,0,0,0,0,0,2,0,1099,1.0174029451137885,0.31860776439089694,0.6987951807228916,1131,1652,343,1558,1471,0.28162511542012925,0.7183748845798708,15,81,81,80,75,25,76,42,57,15,3,0,0,22,23,23,0,0,0,4,0,0,0,0,0,4,0,3,0,0,4,0,0,0,0,4,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,0,0,69.8,97,725,206,187,169,37,119,006105,364,114,92,158,0.12630117973629423,0.5533980582524272,0.4919786096256685,0.9349112426035504,0,0,0
